Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Ecoregion_Name,Country_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency
199,-21.1657,150.6622,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,116684.73,0.0,0.0724,59.498562
200,-21.1612,152.1497,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,202688.22,0.0,0.048108023,60.740724
201,-21.1363,150.7633,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,122033.89,0.0,0.069,59.491461
202,-27.4038055555556,153.532333333333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,2258.1,2.0,0.0,47.26594
203,-21.1358,150.789,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,122596.45,0.0,0.069,59.491461
204,-27.4006944444444,153.437333333333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,19.72,0.0,0.26295954,47.26594
205,-21.1335,152.4891,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,230967.11,0.0,0.0571,57.040704
206,-21.1236,150.4809,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,119947.34,0.0,0.112563513,59.498562
207,-27.3966666666667,153.556944444444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,3452.35,2.0,0.0547,47.26594
208,-21.085,152.5023,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,235442.75,2.0,0.0577,57.040704
209,-21.0651,152.234,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,215380.49,0.0,0.054,50.605362
210,-27.3905555555556,153.551111111111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,3931.54,2.0,0.0547,47.26594
211,-21.0644,152.4656,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,233970.5,2.0,0.0464,56.686615
212,-21.0121,150.5227,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,73287.3,0.0,0.066,65.318089
213,-27.3472222222222,153.243166666667,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,175.69,0.0,0.330159992,48.521773
214,-20.9046,150.6232,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,57449.95,0.0,0.0591,102.37484
215,-27.3448333333333,153.238777777778,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,319.35,0.0,0.330159992,48.521773
216,-20.7812,150.4849,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,46878.09,0.0,0.072,80.679825
217,-27.3,153.222777777778,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,3628.45,0.0,0.238095716,48.590053
218,-20.7171,150.4698,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,136568.73,0.0,0.0695,67.546632
219,-26.9836666666667,153.486194444444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,5254.99,2.0,0.0,48.039644
220,-20.6804,150.2294,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,34261.03,0.0,0.0703,46.96889
221,-26.9798888888889,153.488166666667,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,5673.5,2.0,0.0686,48.039644
222,-20.6575,150.2882,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,39655.31,0.0,0.0793,53.699676
223,-20.6508,150.4597,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,136210.66,0.0,0.0713,60.096366
224,-20.627,150.8025,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,169811.24,0.0,0.12494307,69.558117
225,-26.9776944444444,153.484,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,5778.83,2.0,0.0686,48.039644
226,-20.4852,149.055,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,49.45,0.0,0.0783,37.262303
227,-26.9775,153.483888888889,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,5705.35,2.0,0.0686,48.039644
228,-20.471,150.2902,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,57931.34,0.0,0.0983,52.57962
229,-20.4479,150.2407,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,118991.94,0.0,0.077,49.29445
230,-20.4034,150.2373,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,118503.29,0.0,0.0905,49.315597
231,-26.8033333333333,153.145555555556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,76.55,2.0,0.107418023,49.089867
232,-20.342,150.134,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,77995.74,0.0,0.101573549,49.315597
233,-20.2724,149.0767,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,301.29,0.0,0.076423565,44.168555
234,-20.2609,149.0825,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,168.8,0.0,0.0759,44.168555
235,-20.1721,149.031,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,282.2,0.0,0.0697,45.50627
236,-20.1417,150.4446,Pacific,Central Indo-Pacific,"Pompey and Swain Reefs, south-east Great Barrier Reef",Australia,139661.56,0.0,0.108210951,68.77493
237,-26.7545,153.101583333333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,195.19,2.0,0.0,49.089867
238,-20.1312,149.9402,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,87623.55,0.0,0.087,50.033055
239,-26.7516666666667,153.157861111111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,2087.46,2.0,0.102541499,49.089867
240,-20.1006,149.9282,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,87040.14,0.0,0.0891,50.033055
241,-20.0667,149.9306,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,88203.65,0.0,0.0777,48.898857
242,-20.0341,149.9497,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,91115.64,0.0,0.077,48.898857
243,-19.8464,149.8959,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,94364.02,0.0,0.0837,46.170828
244,-26.645,153.160805555556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,4418.41,2.0,0.108657509,49.225154
245,-19.8009,149.2017,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,38116.68,0.0,0.161365122,47.803245
246,-19.7194,149.9751,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,107736.58,2.0,0.074,43.300121
247,-19.6934,149.9776,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,110469.87,0.0,0.0739,43.300121
248,-19.6652,149.9265,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,109922.5,2.0,0.0632,35.342737
249,-26.6150277777778,153.112944444444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,89.05,1.0,0.110531539,49.225154
250,-19.6313,149.6697,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,87453.87,0.0,0.0757,45.227727
251,-19.6164,149.8498,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,105105.93,0.0,0.0638,35.342737
252,-19.6118,149.6345,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,86114.72,0.0,0.0742,45.227727
253,-19.6106,149.7257,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,94172.15,0.0,0.0708,45.227727
254,-26.615,153.112777777778,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,101.87,1.0,0.110531539,49.225154
255,-19.5486,149.3563,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,70230.11,0.0,0.0729,48.211
256,-26.6025,153.101944444444,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,285.99,2.0,0.110531539,49.225154
257,-19.5458,149.275,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,65771.16,0.0,0.0789,48.978881
258,-25.6495555555556,152.914555555556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,1365.58,0.0,0.106166586,49.465596
259,-19.5332,149.3687,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,72355.95,0.0,0.0708,48.211
260,-25.28225,152.925305555556,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,1881.76,0.0,0.166431233,48.903724
261,-19.5325,149.3981,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,74293.77,2.0,0.0637,48.211
262,-25.2630555555556,152.938111111111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,1273.11,0.0,0.166431233,48.903724
263,-19.5028,149.1215,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,63923.2,0.0,0.09985555,48.363062
264,-25.2444444444444,152.825277777778,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,332.52,0.0,0.224071264,48.754948
265,-19.4948,149.048,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,62483.52,0.0,0.0934,48.130022
266,-19.4922,148.9003,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,70718.89,0.0,0.0916,49.093578
267,-24.8836111111111,152.490833333333,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,133.6,2.0,0.10366194,41.580818
268,-19.4657,149.1732,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,69438.2,0.0,0.0847,47.358827
269,-24.8102777777778,152.471111111111,Pacific,Temperate Australasia,"Moreton Bay, eastern Australia",Australia,688.52,2.0,0.109141499,44.328249
270,-19.4378,148.8531,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,60778.52,0.0,0.0938,49.093578
271,-24.114,152.717805555556,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,37.77,0.0,0.0503,50.943964
272,-19.1624,146.8524,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,95.32,0.0,0.20273164,43.390537
273,-19.1225,146.8813,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,211.33,1.0,0.138398916,43.390537
274,-19.1172,146.8824,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,127.81,1.0,0.138398916,43.390537
275,-23.4603888888889,151.929194444444,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,2173.19,0.0,0.0621,51.5742
276,-19.0381,146.6094,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,243.2,0.0,0.147192597,44.863662
277,-19.0346,146.5867,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,1256.01,0.0,0.147192597,44.863662
278,-23.4548055555556,151.923805555556,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,1345.62,0.0,0.0731,51.5742
279,-18.9638,146.6309,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,113.12,0.0,0.113760561,44.018271
280,-18.7984,147.5304,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,58140.84,0.0,0.0484,48.941122
281,-23.4510833333333,151.918166666667,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,782.39,0.0,0.0731,51.5742
282,-18.7249,147.5403,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,66430.9,0.0,0.0592,48.707651
283,-18.6958,147.1013,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,43512.59,0.0,0.0546,43.305195
284,-23.4471944444444,151.911888888889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,459.75,0.0,0.0707,51.46057
285,-18.5644,147.4952,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,82314.82,0.0,0.0546,43.676013
286,-18.5585,146.4876,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,127.35,0.0,0.0822,44.500576
287,-23.4446944444444,151.918388888889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,95.43,0.0,0.0731,51.5742
288,-18.5232,147.1444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,53734.88,0.0,0.0712,42.483831
289,-18.508,147.5404,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,93471.69,0.0,0.058,43.676013
290,-23.4438055555556,151.913305555556,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,54.69,0.0,0.0707,51.46057
291,-18.4999,147.4445,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,88052.35,0.0,0.0387,42.230843
292,-18.4789,146.874,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,34874.74,0.0,0.0583,42.000522
293,-23.4431111111111,151.909388888889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,192.41,0.0,0.0707,51.46057
294,-18.4224,147.3496,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,91202.21,0.0,0.0462,41.417025
295,-23.4425,151.920111111111,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,106.65,0.0,0.0731,51.5742
296,-18.3508,146.8285,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,40551.97,0.0,0.0882,41.297313
297,-23.4416111111111,151.904805555556,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,665.19,0.0,0.0707,51.46057
298,-18.3228,146.7453,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,35542.31,0.0,0.074537605,40.415719
299,-23.4411111111111,151.9105,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,94.8,0.0,0.0707,51.46057
300,-18.2285,146.7297,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,44647.54,0.0,0.107975125,39.832714
301,-18.2101,147.0269,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,68636.82,2.0,0.0523,39.195777
302,-23.4400555555556,151.917305555556,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,184.65,0.0,0.0731,51.5742
303,-18.1354,146.9721,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,67126.05,2.0,0.0447,39.367391
304,-23.4387777777778,151.913888888889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,226.58,0.0,0.0707,51.46057
305,-18.1223,146.7633,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,50151.78,0.0,0.0749,39.367391
306,-18.0117,146.8392,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,61882.74,2.0,0.0626,38.967996
307,-23.4366666666667,151.913333333333,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,448.97,0.0,0.0,51.46057
308,-17.9957,146.7756,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,56678.95,2.0,0.0592,37.232357
309,-17.79,146.5182,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,40447.58,0.0,0.0801,41.028323
310,-23.4348888888889,151.911,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,682.44,2.0,0.0707,51.46057
311,-17.7736,146.6466,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,50440.1,0.0,0.0765,32.593194
312,-23.4345555555556,151.922361111111,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,930.8,2.0,0.0731,51.5742
313,-17.7686,146.4403,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,34800.57,0.0,0.0728,41.028323
314,-23.4343055555556,151.933388888889,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,1739.41,2.0,0.0731,51.5742
315,-17.7496,146.1536,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,747.47,0.0,0.147699997,42.857014
316,-17.7232,146.3958,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,27431.92,0.0,0.089267686,42.471445
317,-23.434,151.917694444444,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,847.35,2.0,0.0731,51.5742
318,-17.484,146.3912,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,30399.41,0.0,0.0812,59.552062
319,-23.4336666666667,151.924944444444,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,1152.07,2.0,0.0731,51.5742
320,-17.224,146.092,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,43.58,0.0,0.0714,42.25032
321,-17.2105,146.0771,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,108.2,0.0,0.0955,42.25032
322,-23.1716666666667,150.991666666667,Pacific,Central Indo-Pacific,Southern Great Barrier Reef,Australia,548.43,2.0,0.0,53.008904
323,-17.0732,146.1858,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,20253.63,0.0,0.0848,41.37003
324,-16.8751,146.3983,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,42248.35,2.0,0.0447,49.169951
325,-16.7896,146.2726,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,32189.8,0.0,0.0472,44.395773
326,-23.1388888888889,113.763888888889,Indian,Central Indo-Pacific,Ningaloo Reef and coastal north-west Australia,Australia,503.15,0.0,0.0,52.879464
327,-16.4137,145.767,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,25125.81,0.0,0.0842,53.045863
328,-16.2123,145.7926,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,33454.59,0.0,0.0542,50.97347
329,-16.1233,145.6901,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,23432.99,0.0,0.0632,49.605637
330,-16.116,145.7766,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,32387.89,1.0,0.0602,50.169505
